MAKE,MODEL,MODEL_YR,BODY_STYLE,VEHICLE_TYPE,DRIVE_TRAIN,NUM_OF_SEATING,MIN_GROSS_WEIGHT,MAX_GROSS_WEIGHT,FRNT_VIN,CURB_WEIGHT,SIDE_VIN,POLE_VIN,ROLLOVER_POSSIBILITY,STATIC_STABI_FACTOR,ROLLOVER_STARS,NHTSA_BACKUP_CAMERA,BACKUP_CAMERA,PK,SK
CHRYSLER,VOYAGER,2023,PV,MPV,FWD,7,6055,6055,2C4RC1CG3HR529408,4299,2C4RC1CG3HR531997,2C4RC1CG9HR522057,0.116,1.38,4,,,CHRYSLER#VOYAGER,2023#PV
DODGE,CHALLENGER,2023,2 DR,PC,RWD,5,4950,5300,2C3CDZAG6FH712829,3892,2C3CDZAG1LH113574,2C3CDZAG4LH135102,0.111,1.4,4,,,DODGE#CHALLENGER,2023#2 DR
DODGE,CHALLENGER AWD,2023,2 DR,PC,AWD,5,5350,5350,2C3CDZAG6FH712829,3892,2C3CDZAG1LH113574,2C3CDZAG4LH135102,0.111,1.4,4,,,DODGE#CHALLENGER AWD,2023#2 DR
DODGE,CHALLENGER (DRIVER),2023,2 DR,PC,RWD,1,4950,5300,2C3CDZAG6FH712829,3892,2C3CDZAG1LH113574,2C3CDZAG4LH135102,0.111,1.4,4,,,DODGE#CHALLENGER (DRIVER),2023#2 DR
DODGE,CHALLENGER (FRONT SEAT),2023,2 DR,PC,RWD,2,4950,5300,2C3CDZAG6FH712829,3892,2C3CDZAG1LH113574,2C3CDZAG4LH135102,0.111,1.4,4,,,DODGE#CHALLENGER (FRONT SEAT),2023#2 DR
DODGE,CHALLENGER SRT,2023,2 DR,PC,RWD,5,5300,5450,,,,,0,0,,,,DODGE#CHALLENGER SRT,2023#2 DR
DODGE,CHALLENGER SRT (DRIVER),2023,2 DR,PC,RWD,1,5300,5450,,,,,0,0,,,,DODGE#CHALLENGER SRT (DRIVER),2023#2 DR
DODGE,CHALLENGER SRT (FRONT SEAT),2023,2 DR,PC,RWD,2,5300,5450,,,,,0,0,,,,DODGE#CHALLENGER SRT (FRONT SEAT),2023#2 DR
DODGE,CHARGER,2023,4 DR,PC,AWD,5,5100,5350,2C3CDXFG5GH127643,4200,2C3CDXBGXGH117745,2C3CDXBG6GH121856,0.101,1.45,5,,,DODGE#CHARGER,2023#4 DR
DODGE,CHARGER,2023,4 DR,PC,RWD,5,5100,5350,2C3CDXFG5GH127643,4200,2C3CDXBGXGH117745,2C3CDXBG6GH121856,0.101,1.45,5,,,DODGE#CHARGER,2023#4 DR
DODGE,CHARGER PURSUIT,2023,4 DR,PC,AWD,5,5250,5500,,,,,0,0,,,,DODGE#CHARGER PURSUIT,2023#4 DR
DODGE,CHARGER PURSUIT,2023,4 DR,PC,RWD,5,5250,5500,,,,,0,0,,,,DODGE#CHARGER PURSUIT,2023#4 DR
DODGE,CHARGER SRT,2023,4 DR,PC,RWD,5,5450,5500,,,,,0,0,,,,DODGE#CHARGER SRT,2023#4 DR
DODGE,DURANGO,2023,SUV,MPV,AWD,7,6500,7100,1GNSKNKD2MR140625,4915,1C4RDHAG8KC550053,1C4RDHAG1KC550055,0.212,1.16,3,,,DODGE#DURANGO,2023#SUV
DODGE,DURANGO,2023,SUV,MPV,RWD,7,6500,7100,1GNSKNKD2MR140625,4915,1C4RDHAG8KC550053,1C4RDHAG1KC550055,0.198,1.18,4,,,DODGE#DURANGO,2023#SUV
DODGE,DURANGO PURSUIT,2023,SUV,MPV,AWD,5,6500,7100,,,,,0,0,,,,DODGE#DURANGO PURSUIT,2023#SUV
DODGE,DURANGO SRT,2023,SUV,MPV,AWD,6,7100,7100,,,,,0,0,,,,DODGE#DURANGO SRT,2023#SUV
DODGE,HORNET,2023,SUV,MPV,AWD,5,4793,4960,,,,,0,0,,,,DODGE#HORNET,2023#SUV
FIAT,500X,2023,SUV,MPV,AWD,5,4277,4586,,,,,0,0,,,,FIAT#500X,2023#SUV
FORD,BRONCO,2023,2DR,MPV,4WD,5,5540,6180,,3414,,,0.256,1.11,3,,,FORD#BRONCO,2023#2DR
FORD,BRONCO,2023,SUV,MPV,4WD,5,5540,6180,1FMDE5BH0NLA99018,3414,,,0.256,1.11,3,,,FORD#BRONCO,2023#SUV
FORD,BRONCO SPORT,2023,SUV,MPV,4WD,5,4630,4730,3FMCR9A64MRA59550,3535,3FMCR9A69MRA16290,3FMCR9A66MRA21477,0.174,1.22,4,,,FORD#BRONCO SPORT,2023#SUV
FORD,EDGE,2023,SUV,MPV,AWD,5,6250,7850,2FMPK4G92KBB14065,4134,2FMPK3G93KBB14053,2FMPK3G99KBB30953,0.155,1.26,4,,,FORD#EDGE,2023#SUV
FORD,EDGE,2023,SUV,MPV,FWD,5,6250,7850,2FMPK4G92KBB14065,4134,2FMPK3G93KBB14053,2FMPK3G99KBB30953,0.155,1.26,4,,,FORD#EDGE,2023#SUV
FORD,ESCAPE,2023,SUV,MPV,AWD,5,6250,7850,1FMCU9G66LUA20567,3463,1FMCU0G61LUA27504,1FMCU0DZ6LUA45432,0.174,1.22,4,,,FORD#ESCAPE,2023#SUV
FORD,ESCAPE,2023,SUV,MPV,FWD,5,6250,7850,1FMCU9G66LUA20567,3463,1FMCU0G61LUA27504,1FMCU0DZ6LUA45432,0.169,1.23,4,,,FORD#ESCAPE,2023#SUV
FORD,ESCAPE HEV,2023,SUV,MPV,AWD,5,6250,7850,1FMCU9G66LUA20567,3463,1FMCU0G61LUA27504,1FMCU0DZ6LUA45432,0.174,1.22,4,,,FORD#ESCAPE HEV,2023#SUV
FORD,ESCAPE HEV,2023,SUV,MPV,FWD,5,6250,7850,1FMCU9G66LUA20567,3463,1FMCU0G61LUA27504,1FMCU0DZ6LUA45432,0.169,1.23,4,,,FORD#ESCAPE HEV,2023#SUV
FORD,ESCAPE PHEV,2023,SUV,MPV,FWD,5,6250,7850,1FMCU0KZ9NUA18828,3907,1FMCU0KZ0NUA20225,1FMCU0EZ1NUA18656,0.143,1.29,4,,,FORD#ESCAPE PHEV,2023#SUV
FORD,EXPEDITION,2023,SUV,MPV,4WD,8,6250,7850,1FMJK1JT1NEA02892,5768,1FMJU1HTXJEA12511,1FMJU1HT2JEA27021,0.191,1.19,4,,,FORD#EXPEDITION,2023#SUV
FORD,EXPEDITION,2023,SUV,MPV,RWD,8,6250,7850,1FMJK1JT1NEA02892,5768,1FMJU1HTXJEA12511,1FMJU1HT2JEA27021,0.212,1.16,3,,,FORD#EXPEDITION,2023#SUV
FORD,EXPEDITION EL,2023,SUV,MPV,4WD,8,6250,7850,1FMJK1JT1NEA02892,5768,1FMJU1HTXJEA12511,1FMJU1HT2JEA27021,0.191,1.19,4,,,FORD#EXPEDITION EL,2023#SUV
FORD,EXPEDITION EL,2023,SUV,MPV,RWD,8,6250,7850,1FMJK1JT1NEA02892,5768,1FMJU1HTXJEA12511,1FMJU1HT2JEA27021,0.212,1.16,3,,,FORD#EXPEDITION EL,2023#SUV
FORD,EXPLORER,2023,SUV,MPV,4WD,7,6250,7850,1FMSK8DH1PGA00491,4347,1FMSK7BHXLGB60649,1FM5K7FW9LGA90809,0.151,1.27,4,,,FORD#EXPLORER,2023#SUV
FORD,EXPLORER,2023,SUV,MPV,RWD,7,6250,7850,1FMSK8DH1PGA00491,4347,1FMSK7BHXLGB60649,1FM5K7FW9LGA90809,0.147,1.28,4,,,FORD#EXPLORER,2023#SUV
FORD,EXPLORER HEV,2023,SUV,MPV,4WD,7,6250,7850,1FMSK8DH1PGA00491,4347,1FMSK7BHXLGB60649,1FM5K7FW9LGA90809,0.151,1.27,4,,,FORD#EXPLORER HEV,2023#SUV
FORD,EXPLORER HEV,2023,SUV,MPV,RWD,7,6250,7850,1FMSK8DH1PGA00491,4347,1FMSK7BHXLGB60649,1FM5K7FW9LGA90809,0.147,1.28,4,,,FORD#EXPLORER HEV,2023#SUV
FORD,F-150 (REGULAR CAB) GAS,2023,PU/RC,TRUCK,4WD,3,6250,7850,1FTFX1E59MKD16393,5082,1FTEX1CB9MKD13174,1FTEX1CB8MFA46974,0.191,1.19,4,,,FORD#F-150 (REGULAR CAB) GAS,2023#PU/RC
FORD,F-150 (REGULAR CAB) GAS,2023,PU/RC,TRUCK,RWD,3,6250,7850,1FTFX1E59MKD16393,5082,1FTEX1CB9MKD13174,1FTEX1CB8MFA46974,0.164,1.24,4,,,FORD#F-150 (REGULAR CAB) GAS,2023#PU/RC
FORD,F-150 (SUPER CAB) GAS,2023,PU/EC,TRUCK,4WD,6,6250,7850,1FTFX1E59MKD16393,5082,1FTEX1CB9MKD13174,1FTEX1CB8MFA46974,0.191,1.19,4,,,FORD#F-150 (SUPER CAB) GAS,2023#PU/EC
FORD,F-150 (SUPER CAB) GAS,2023,PU/EC,TRUCK,RWD,6,6250,7850,1FTFX1E59MKD16393,5082,1FTEX1CB9MKD13174,1FTEX1CB8MFA46974,0.164,1.24,4,,,FORD#F-150 (SUPER CAB) GAS,2023#PU/EC
FORD,F-150 (SUPER CREW) GAS,2023,PU/CC,TRUCK,4WD,6,6250,7850,1FTFW1E88MKD13191,5128,1FTEW1CP0MKD89798,1FTEW1CP0MFA67235,0.191,1.19,4,,,FORD#F-150 (SUPER CREW) GAS,2023#PU/CC
FORD,F-150 (SUPER CREW) GAS,2023,PU/CC,TRUCK,RWD,6,6250,7850,1FTFW1E88MKD13191,5128,1FTEW1CP0MKD89798,1FTEW1CP0MFA67235,0.164,1.24,4,,,FORD#F-150 (SUPER CREW) GAS,2023#PU/CC
FORD,F-150 (SUPER CREW) HEV,2023,PU/CC,TRUCK,4WD,6,7350,7350,1FTFW1ED8NFA71235,5724,1FTFW1CD5NFA88271,1FTFW1CD5NFA03140,0,1.2,4,,,FORD#F-150 (SUPER CREW) HEV,2023#PU/CC
FORD,F-150 (SUPER CREW) HEV,2023,PU/CC,TRUCK,RWD,6,7350,7350,1FTFW1ED8NFA71235,5724,1FTFW1CD5NFA88271,1FTFW1CD5NFA03140,0,1.21,4,,,FORD#F-150 (SUPER CREW) HEV,2023#PU/CC
FORD,F-150 (SUPER CREW) LIGHTNING BEV,2023,PU/CC,TRUCK,4WD,6,8250,8550,1FTVW1EL2NWG16221,6294,1FTVW1EL5NWG16360,1FTVW1EL0NWG15052,0.127,1.34,4,,,FORD#F-150 (SUPER CREW) LIGHTNING BEV,2023#PU/CC
FORD,F-250 (CREW CAB),2023,PU/CC,TRUCK,4WD,6,9900,11400,,,,,0,0,,,,FORD#F-250 (CREW CAB),2023#PU/CC
FORD,F-250 (CREW CAB),2023,PU/CC,TRUCK,RWD,6,9900,11400,,,,,0,0,,,,FORD#F-250 (CREW CAB),2023#PU/CC
FORD,F-250 (REGULAR CAB),2023,PU/RC,TRUCK,4WD,3,9900,11000,,,,,0,0,,,,FORD#F-250 (REGULAR CAB),2023#PU/RC
FORD,F-250 (REGULAR CAB),2023,PU/RC,TRUCK,RWD,3,9900,11000,,,,,0,0,,,,FORD#F-250 (REGULAR CAB),2023#PU/RC
FORD,F-250 (SUPER CAB),2023,PU/EC,TRUCK,4WD,6,9900,11400,,,,,0,0,,,,FORD#F-250 (SUPER CAB),2023#PU/EC
FORD,F-250 (SUPER CAB),2023,PU/EC,TRUCK,RWD,6,9900,11400,,,,,0,0,,,,FORD#F-250 (SUPER CAB),2023#PU/EC
FORD,F-250 TREMOR (CREW CAB),2023,PU/CC,TRUCK,4WD,6,10300,11000,,,,,0,0,,,,FORD#F-250 TREMOR (CREW CAB),2023#PU/CC
FORD,F-350 (CREW CAB),2023,PU/CC,TRUCK,4WD,6,10200,14000,,,,,0,0,,,,FORD#F-350 (CREW CAB),2023#PU/CC
FORD,F-350 (CREW CAB),2023,PU/CC,TRUCK,RWD,6,10200,14000,,,,,0,0,,,,FORD#F-350 (CREW CAB),2023#PU/CC
FORD,F-350 (REGULAR CAB),2023,PU/RC,TRUCK,4WD,3,10400,14000,,,,,0,0,,,,FORD#F-350 (REGULAR CAB),2023#PU/RC
FORD,F-350 (REGULAR CAB),2023,PU/RC,TRUCK,RWD,3,10400,14000,,,,,0,0,,,,FORD#F-350 (REGULAR CAB),2023#PU/RC
FORD,F-350 (SUPER CAB),2023,PU/EC,TRUCK,4WD,6,10100,14000,,,,,0,0,,,,FORD#F-350 (SUPER CAB),2023#PU/EC
FORD,F-350 (SUPER CAB),2023,PU/EC,TRUCK,RWD,6,10100,14000,,,,,0,0,,,,FORD#F-350 (SUPER CAB),2023#PU/EC
FORD,MAVERICK,2023,PU/CC,PC,4WD,5,5060,5205,3FTTW8F90NRA55927,3665,3FTTW8E96NRA55688,3FTTW8E97NRA55750,0.155,1.26,4,,,FORD#MAVERICK,2023#PU/CC
FORD,MAVERICK,2023,PU/CC,PC,FWD,5,5060,5205,3FTTW8F90NRA55927,3665,3FTTW8E96NRA55688,3FTTW8E97NRA55750,0.169,1.23,4,,,FORD#MAVERICK,2023#PU/CC
FORD,MAVERICK HEV,2023,PU/CC,PC,FWD,5,5200,5200,3FTTW8F90NRA55927,3665,3FTTW8E96NRA55688,3FTTW8E97NRA55750,0.169,1.23,4,,,FORD#MAVERICK HEV,2023#PU/CC
FORD,MUSTANG CONVERTIBLE,2023,C,PC,RWD,4,4660,4860,,3520,,,0.081,1.5771,5,,,FORD#MUSTANG CONVERTIBLE,2023#C
FORD,MUSTANG COUPE,2023,2 DR,PC,RWD,4,4520,4720,1FA6P8TH35J103140,3513,1FA6P8TH0J5100910,1FA6P8TH9J5106320,0.093,1.571,5,,,FORD#MUSTANG COUPE,2023#2 DR
FORD,MUSTANG GT 500,2023,2 DR,PC,RWD,2,4650,5050,1FA6P8TH35J103140,3513,1FA6P8TH0J5100910,1FA6P8TH9J5106320,0.093,1.571,5,,,FORD#MUSTANG GT 500,2023#2 DR
FORD,MUSTANG MACH-E BEV,2023,SUV,MPV,AWD,5,5340,5980,,,3FMTK1RMXMMA62166,3FMTK1RM2MMA61593,0.086,1.54,5,,,FORD#MUSTANG MACH-E BEV,2023#SUV
FORD,MUSTANG MACH-E BEV,2023,SUV,MPV,RWD,5,5340,5980,,0,3FMTK1RMXMMA62166,3FMTK1RM2MMA61593,0.095,1.48,5,,,FORD#MUSTANG MACH-E BEV,2023#SUV
FORD,RANGER (SUPER CAB),2023,PU/EC,TRUCK,4WD,4,6050,6050,1FTER1FHXNLD45458,4367,1FTER1EH4NLD41665,1FTER1EH2NLD45732,0.256,1.11,3,,,FORD#RANGER (SUPER CAB),2023#PU/EC
FORD,RANGER (SUPER CAB),2023,PU/EC,TRUCK,RWD,4,6050,6050,1FTER1FHXNLD45458,4367,1FTER1EH4NLD41665,1FTER1EH2NLD45732,0.292,1.08,3,,,FORD#RANGER (SUPER CAB),2023#PU/EC
FORD,RANGER (SUPER CREW),2023,PU/CC,TRUCK,4WD,5,6050,6050,1FTER4FH1KLA66428,4468,1FTER4EH6KLA70198,1FTER4EH6KLA58584,0.256,1.11,3,,,FORD#RANGER (SUPER CREW),2023#PU/CC
FORD,RANGER (SUPER CREW),2023,PU/CC,TRUCK,RWD,5,6050,6050,1FTER4FH1KLA66428,4468,1FTER4EH6KLA70198,1FTER4EH6KLA58584,0.292,1.08,3,,,FORD#RANGER (SUPER CREW),2023#PU/CC
FORD,TRANSIT CONNECT VAN,2023,CV,TRUCK,FWD,2,5130,5302,NM0GE9F2XM1485130,3951,NM0GE9F27M1486333,NM0GE9F23M1485129,0,,,,,FORD#TRANSIT CONNECT VAN,2023#CV
FORD,TRANSIT CONNECT WAGON,2023,PV,TRUCK,FWD,7,5302,5420,NM0GE9F2XM1485130,3951,NM0GE9F27M1486333,NM0GE9F23M1485129,0.179,1.21,4,,,FORD#TRANSIT CONNECT WAGON,2023#PV
FORD,TRANSIT HIGH ROOF 15 PASS,2023,PV,TRUCK,AWD,15,9250,10360,1FBAX2Y87LKA00516,0,1FMZK1YG0FKA06138,1FMZK1YG1FKA10327,0.356,1.04,2,,,FORD#TRANSIT HIGH ROOF 15 PASS,2023#PV
FORD,TRANSIT HIGH ROOF 15 PASS,2023,PV,TRUCK,RWD,15,9250,10360,1FBAX2Y87LKA00516,6041,1FMZK1YG0FKA06138,1FMZK1YG1FKA10327,0.451,1,1,,,FORD#TRANSIT HIGH ROOF 15 PASS,2023#PV
FORD,"TRANSIT HIGH ROOF (8,10,12) PASS",2023,PV,TRUCK,AWD,15,9250,10360,1FBAX2Y87LKA00516,0,1FMZK1YG0FKA06138,1FMZK1YG1FKA10327,0.423,1.01,1,,,"FORD#TRANSIT HIGH ROOF (8,10,12) PASS",2023#PV
FORD,"TRANSIT HIGH ROOF (8,10,12) PASS",2023,PV,TRUCK,RWD,15,9250,10360,1FBAX2Y87LKA00516,6041,1FMZK1YG0FKA06138,1FMZK1YG1FKA10327,0.516,0.98,1,,,"FORD#TRANSIT HIGH ROOF (8,10,12) PASS",2023#PV
FORD,TRANSIT LOW ROOF 15 PASS,2023,PV,TRUCK,AWD,15,9250,9550,1FBAX2Y87LKA00516,6041,1FMZK1YG0FKA06138,1FMZK1YG1FKA10327,0.338,,,,,FORD#TRANSIT LOW ROOF 15 PASS,2023#PV
FORD,TRANSIT LOW ROOF 15 PASS,2023,PV,TRUCK,RWD,15,9250,9550,1FBAX2Y87LKA00516,6041,1FMZK1YG0FKA06138,1FMZK1YG1FKA10327,0.338,1.05,2,,,FORD#TRANSIT LOW ROOF 15 PASS,2023#PV
FORD,"TRANSIT LOW ROOF (8,10,12) PASS",2023,PV,TRUCK,AWD,15,9250,9550,1FBAX2Y87LKA00516,0,1FMZK1YG0FKA06138,1FMZK1YG1FKA10327,0.423,,,,,"FORD#TRANSIT LOW ROOF (8,10,12) PASS",2023#PV
FORD,"TRANSIT LOW ROOF (8,10,12) PASS",2023,PV,TRUCK,RWD,15,9250,9550,1FBAX2Y87LKA00516,6041,1FMZK1YG0FKA06138,1FMZK1YG1FKA10327,0.267,1.1,3,,,"FORD#TRANSIT LOW ROOF (8,10,12) PASS",2023#PV
FORD,TRANSIT MEDIUM ROOF 15 PASS,2023,PV,TRUCK,AWD,15,9250,10360,1FBAX2Y87LKA00516,6041,1FMZK1YG0FKA06138,1FMZK1YG1FKA10327,0.376,,,,,FORD#TRANSIT MEDIUM ROOF 15 PASS,2023#PV
FORD,TRANSIT MEDIUM ROOF 15 PASS,2023,PV,TRUCK,RWD,15,9250,10360,1FBAX2Y87LKA00516,6041,1FMZK1YG0FKA06138,1FMZK1YG1FKA10327,0.376,1.03,2,,,FORD#TRANSIT MEDIUM ROOF 15 PASS,2023#PV
FORD,"TRANSIT MEDIUM ROOF (8,10,12) PASS",2023,PV,TRUCK,AWD,15,9250,10360,1FBAX2Y87LKA00516,6041,1FMZK1YG0FKA06138,1FMZK1YG1FKA10327,0.376,,,,,"FORD#TRANSIT MEDIUM ROOF (8,10,12) PASS",2023#PV
FORD,"TRANSIT MEDIUM ROOF (8,10,12) PASS",2023,PV,TRUCK,RWD,15,9250,10360,1FBAX2Y87LKA00516,6041,1FMZK1YG0FKA06138,1FMZK1YG1FKA10327,0.376,1.03,2,,,"FORD#TRANSIT MEDIUM ROOF (8,10,12) PASS",2023#PV
FORD,TRANSIT VAN,2023,CV,TRUCK,AWD,5,8670,11000,1FBAX2Y87LKA00516,0,,,0.356,,,,,FORD#TRANSIT VAN,2023#CV
FORD,TRANSIT VAN,2023,CV,TRUCK,RWD,5,8670,11000,1FBAX2Y87LKA00516,0,,,0.451,,,,,FORD#TRANSIT VAN,2023#CV
FORD,TRANSIT VAN BEV,2023,CV,TRUCK,RWD,2,9500,9500,,,,,0,0,,,,FORD#TRANSIT VAN BEV,2023#CV
GENESIS,ELECTRIFIED G80,2023,4 DR,PC,AWD,5,6107,6107,,,,,0,0,,,,GENESIS#ELECTRIFIED G80,2023#4 DR
GENESIS,ELECTRIFIED GV70,2023,SUV,MPV,AWD,5,6041,6041,,,,,0,0,,,,GENESIS#ELECTRIFIED GV70,2023#SUV
GENESIS,G70,2023,4 DR,PC,AWD,5,4676,4993,,,,,0,0,,,,GENESIS#G70,2023#4 DR
GENESIS,G70,2023,4 DR,PC,RWD,5,4676,4993,,,,,0,0,,,,GENESIS#G70,2023#4 DR
GENESIS,G80,2023,4 DR,PC,AWD,5,5104,5567,KMTGB4SC6MU073249,4191,KMTGB4SC3MU073323,KMTGB4SC3MU073242,0.101,1.45,5,,,GENESIS#G80,2023#4 DR
GENESIS,G80,2023,4 DR,PC,RWD,5,5104,5567,KMTGB4SC6MU073249,4191,KMTGB4SC3MU073323,KMTGB4SC3MU073242,0.101,1.45,5,,,GENESIS#G80,2023#4 DR
GENESIS,G90,2023,4 DR,PC,AWD,5,6085,6195,,,,,0,0,,,,GENESIS#G90,2023#4 DR
GENESIS,G90,2023,4 DR,PC,RWD,5,6085,6195,,,,,0,0,,,,GENESIS#G90,2023#4 DR
GENESIS,GV60,2023,SUV,MPV,AWD,5,5456,5820,,,,,0,0,,,,GENESIS#GV60,2023#SUV
GENESIS,GV60,2023,SUV,MPV,RWD,5,5456,5820,,,,,0,0,,,,GENESIS#GV60,2023#SUV
GENESIS,GV70,2023,SUV,MPV,AWD,5,5501,5710,KMUMADTB9PU133844,4305,KMUMADTBXPU120407,KMUMADTBXPU127096,0.13,1.33,4,,,GENESIS#GV70,2023#SUV
GENESIS,GV80,2023,SUV,MPV,AWD,7,5932,6527,KMUHCESC8MU031362,5023,KMUHB4SB2MU039512,KMUHB4SB0MU038696,0.155,1.26,4,,,GENESIS#GV80,2023#SUV
GENESIS,GV80,2023,SUV,MPV,RWD,7,5932,6527,KMUHCESC8MU031362,5023,KMUHB4SB2MU039512,KMUHB4SB0MU038696,0.169,1.23,4,,,GENESIS#GV80,2023#SUV
GMC,ACADIA,2023,SUV,MPV,AWD,7,6001,6001,1GKKNRLS4LZ156199,4316,1GKKNKLA0LZ154500,1GKKNKLS5LZ158230,0.151,1.27,4,,,GMC#ACADIA,2023#SUV
GMC,ACADIA,2023,SUV,MPV,FWD,7,6001,6001,1GKKNRLS4LZ156199,4316,1GKKNKLA0LZ154500,1GKKNKLS5LZ158230,0.164,1.24,4,,,GMC#ACADIA,2023#SUV
GMC,CANYON,2023,PU/CC,TRUCK,4WD,5,6100,6250,1GCPTCEK0P1144654,4690,1GCGSBEC0P1168829,1GCGSBEC8P1150773,0,,3,,,GMC#CANYON,2023#PU/CC
GMC,CANYON,2023,PU/CC,TRUCK,RWD,5,6100,6250,1GCPTCEK0P1144654,4690,1GCGSBEC0P1168829,1GCGSBEC8P1150773,0,,3,,,GMC#CANYON,2023#PU/CC
GMC,SAVANA CARGO 2500,2023,CV,TRUCK,RWD,5,8600,8600,,,,,0,0,,,,GMC#SAVANA CARGO 2500,2023#CV
GMC,SAVANA CARGO 3500,2023,CV,TRUCK,RWD,5,9600,9925,,,,,0,0,,,,GMC#SAVANA CARGO 3500,2023#CV
GMC,SAVANA PASSENGER 2500,2023,PV,BUS,RWD,12,8600,8600,,,,,0.292,1.08,3,,,GMC#SAVANA PASSENGER 2500,2023#PV
GMC,SAVANA PASSENGER 3500 - 12 PASSENGER,2023,PV,BUS,RWD,12,9600,9925,,,,,0.292,1.08,3,,,GMC#SAVANA PASSENGER 3500 - 12 PASSENGER,2023#PV
GMC,SAVANA PASSENGER 3500 - 15 PASSENGER,2023,PV,BUS,RWD,15,9600,9925,,,,,0.279,1.09,3,,,GMC#SAVANA PASSENGER 3500 - 15 PASSENGER,2023#PV
GMC,SIERRA 1500,2023,PU/CC,TRUCK,4WD,6,6800,7300,3GCPDBEK4NG518396,3414,1GCPWCEDXKZ110563,1GCPWCED4KZ130811,0.198,1.18,4,,,GMC#SIERRA 1500,2023#PU/CC
GMC,SIERRA 1500,2023,PU/RC,TRUCK,4WD,3,6700,6900,,5102,1GCRWAEH6KZ198995,1GCRWAEF1KZ186140,0.198,1.18,4,,,GMC#SIERRA 1500,2023#PU/RC
GMC,SIERRA 1500,2023,PU/EC,TRUCK,4WD,6,6800,7300,,5102,1GCRWAEH6KZ198995,1GCRWAEF1KZ186140,0.198,1.18,4,,,GMC#SIERRA 1500,2023#PU/EC
GMC,SIERRA 1500,2023,PU/RC,TRUCK,RWD,3,6700,6900,,5102,1GCRWAEH6KZ198995,1GCRWAEF1KZ186140,0.191,1.19,4,,,GMC#SIERRA 1500,2023#PU/RC
GMC,SIERRA 1500,2023,PU/CC,TRUCK,RWD,6,6800,7300,3GCPDBEK4NG518396,3414,1GCPWCEDXKZ110563,1GCPWCED4KZ130811,0.191,1.19,4,,,GMC#SIERRA 1500,2023#PU/CC
GMC,SIERRA 1500,2023,PU/EC,TRUCK,RWD,6,6800,7300,,5102,1GCRWAEH6KZ198995,1GCRWAEF1KZ186140,0.191,1.19,4,,,GMC#SIERRA 1500,2023#PU/EC
GMC,SIERRA 2500,2023,PU/EC,TRUCK,4WD,6,10000,11450,,,,,0,0,,,,GMC#SIERRA 2500,2023#PU/EC
GMC,SIERRA 2500,2023,PU/CC,TRUCK,4WD,6,10000,11550,,,,,0,0,,,,GMC#SIERRA 2500,2023#PU/CC
GMC,SIERRA 2500,2023,PU/RC,TRUCK,4WD,3,9900,10960,,,,,0,0,,,,GMC#SIERRA 2500,2023#PU/RC
GMC,SIERRA 2500,2023,PU/CC,TRUCK,RWD,6,10000,11550,,,,,0,0,,,,GMC#SIERRA 2500,2023#PU/CC
GMC,SIERRA 2500,2023,PU/EC,TRUCK,RWD,6,10000,11450,,,,,0,0,,,,GMC#SIERRA 2500,2023#PU/EC
GMC,SIERRA 2500,2023,PU/RC,TRUCK,RWD,3,9900,10960,,,,,0,0,,,,GMC#SIERRA 2500,2023#PU/RC
GMC,TERRAIN,2023,SUV,MPV,AWD,5,4464,4630,2GNAXREV1J6188973,3476,2GNAXJEV9J6299160,3GNAXHEV1JS513746,0.164,1.24,4,,,GMC#TERRAIN,2023#SUV
GMC,TERRAIN,2023,SUV,MPV,FWD,5,4464,4630,2GNAXREV1J6188973,3476,2GNAXJEV9J6299160,3GNAXHEV1JS513746,0.185,1.2,4,,,GMC#TERRAIN,2023#SUV
GMC,YUKON,2023,SUV,MPV,2WD,9,7400,7700,,,,,0,1.16,3,,,GMC#YUKON,2023#SUV
GMC,YUKON,2023,SUV,MPV,4WD,9,7400,7700,,,,,0,1.15,3,,,GMC#YUKON,2023#SUV
GMC,YUKON XL,2023,SUV,MPV,2WD,9,7500,7700,,,,,0,1.16,3,,,GMC#YUKON XL,2023#SUV
GMC,YUKON XL,2023,SUV,MPV,4WD,9,7500,7700,,,,,0,1.15,3,,,GMC#YUKON XL,2023#SUV
HONDA,ACCORD HYBRID,2023,4 DR,PC,FWD,5,4629,4629,1HGCY1F26PA004631,3230,1HGCY2F58PA023357,1HGCY1F2XPA016703,0.095,1.48,5,,,HONDA#ACCORD HYBRID,2023#4 DR
HONDA,ACCORD SEDAN,2023,4 DR,PC,FWD,5,4321,4321,1HGCY1F26PA004631,3230,1HGCY2F58PA023357,1HGCY1F2XPA016703,0.095,1.48,5,,,HONDA#ACCORD SEDAN,2023#4 DR
HONDA,CIVIC HATCHBACK,2023,5 HB,PC,FWD,5,3946,4056,2HGFE2F25NH548483,2871,2HGFE2F22NH545962,2HGFE2F2XNH548527,0.095,1.48,5,,,HONDA#CIVIC HATCHBACK,2023#5 HB
HONDA,CIVIC HATCHBACK TYPE R,2023,5 HB,PC,FWD,4,3968,3968,,2871,,,0.095,1.48,5,,,HONDA#CIVIC HATCHBACK TYPE R,2023#5 HB
HONDA,CIVIC SEDAN,2023,4 DR,PC,FWD,5,3836,4012,2HGFE2F25NH548483,2871,2HGFE2F22NH545962,2HGFE2F2XNH548527,0.095,1.48,5,,,HONDA#CIVIC SEDAN,2023#4 DR
